Deserialize time: 0.2035s, Aggregation+Serialization time: 0.2608s 
Deserialize time: 0.0533s, Aggregation+Serialization time: 0.0799s 
Deserialize time: 0.0548s, Aggregation+Serialization time: 0.0739s 
Deserialize time: 0.0655s, Aggregation+Serialization time: 0.0707s 
Deserialize time: 0.0585s, Aggregation+Serialization time: 0.0873s 
Deserialize time: 0.0550s, Aggregation+Serialization time: 0.0735s 
Deserialize time: 0.0522s, Aggregation+Serialization time: 0.0775s 
Deserialize time: 0.0624s, Aggregation+Serialization time: 0.0880s 
Deserialize time: 0.0606s, Aggregation+Serialization time: 0.0797s 
Deserialize time: 0.0534s, Aggregation+Serialization time: 0.0790s 
Deserialize time: 0.0509s, Aggregation+Serialization time: 0.0754s 
Deserialize time: 0.0506s, Aggregation+Serialization time: 0.0744s 
Deserialize time: 0.0507s, Aggregation+Serialization time: 0.0720s 
Deserialize time: 0.0509s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0525s, Aggregation+Serialization time: 0.0715s 
Deserialize time: 0.0520s, Aggregation+Serialization time: 0.0718s 
Deserialize time: 0.0528s, Aggregation+Serialization time: 0.0708s 
Deserialize time: 0.0666s, Aggregation+Serialization time: 0.0715s 
Deserialize time: 0.0506s, Aggregation+Serialization time: 0.0716s 
Deserialize time: 0.0511s, Aggregation+Serialization time: 0.0726s 
Deserialize time: 0.0511s, Aggregation+Serialization time: 0.0730s 
Deserialize time: 0.0511s, Aggregation+Serialization time: 0.0718s 
Deserialize time: 0.0550s, Aggregation+Serialization time: 0.0737s 
Deserialize time: 0.0528s, Aggregation+Serialization time: 0.0725s 
Deserialize time: 0.0526s, Aggregation+Serialization time: 0.0728s 
Deserialize time: 0.0527s, Aggregation+Serialization time: 0.0802s 
Deserialize time: 0.0535s, Aggregation+Serialization time: 0.0732s 
Deserialize time: 0.0572s, Aggregation+Serialization time: 0.0781s 
Deserialize time: 0.0572s, Aggregation+Serialization time: 0.0748s 
Deserialize time: 0.0514s, Aggregation+Serialization time: 0.0730s 
Deserialize time: 0.0498s, Aggregation+Serialization time: 0.0719s 
Deserialize time: 0.0505s, Aggregation+Serialization time: 0.0991s 
Deserialize time: 0.0485s, Aggregation+Serialization time: 0.0705s 
Deserialize time: 0.0499s, Aggregation+Serialization time: 0.0742s 
Deserialize time: 0.0568s, Aggregation+Serialization time: 0.0885s 
Deserialize time: 0.0635s, Aggregation+Serialization time: 0.0731s 
Deserialize time: 0.0610s, Aggregation+Serialization time: 0.0756s 
Deserialize time: 0.0586s, Aggregation+Serialization time: 0.0814s 
Deserialize time: 0.0553s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0545s, Aggregation+Serialization time: 0.0734s 
Deserialize time: 0.0549s, Aggregation+Serialization time: 0.0727s 
Deserialize time: 0.0521s, Aggregation+Serialization time: 0.0721s 
Deserialize time: 0.0556s, Aggregation+Serialization time: 0.0749s 
Deserialize time: 0.0524s, Aggregation+Serialization time: 0.0725s 
Deserialize time: 0.0544s, Aggregation+Serialization time: 0.0715s 
Deserialize time: 0.0739s, Aggregation+Serialization time: 0.0723s 
Deserialize time: 0.0511s, Aggregation+Serialization time: 0.0753s 
Deserialize time: 0.0501s, Aggregation+Serialization time: 0.0728s 
Deserialize time: 0.0515s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0511s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0522s, Aggregation+Serialization time: 0.0732s 
Deserialize time: 0.0506s, Aggregation+Serialization time: 0.0714s 
Deserialize time: 0.0539s, Aggregation+Serialization time: 0.0720s 
Deserialize time: 0.0505s, Aggregation+Serialization time: 0.0723s 
Deserialize time: 0.0552s, Aggregation+Serialization time: 0.0732s 
Deserialize time: 0.0551s, Aggregation+Serialization time: 0.0730s 
Deserialize time: 0.0530s, Aggregation+Serialization time: 0.0716s 
Deserialize time: 0.0504s, Aggregation+Serialization time: 0.0739s 
Deserialize time: 0.0548s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0524s, Aggregation+Serialization time: 0.0798s 
Deserialize time: 0.0507s, Aggregation+Serialization time: 0.0721s 
Deserialize time: 0.0510s, Aggregation+Serialization time: 0.0741s 
Deserialize time: 0.0509s, Aggregation+Serialization time: 0.0728s 
Deserialize time: 0.0507s, Aggregation+Serialization time: 0.0732s 
Deserialize time: 0.0529s, Aggregation+Serialization time: 0.0769s 
Deserialize time: 0.0510s, Aggregation+Serialization time: 0.0728s 
Deserialize time: 0.0569s, Aggregation+Serialization time: 0.0774s 
Deserialize time: 0.0567s, Aggregation+Serialization time: 0.0738s 
Deserialize time: 0.0537s, Aggregation+Serialization time: 0.0867s 
Deserialize time: 0.0558s, Aggregation+Serialization time: 0.0725s 
Deserialize time: 0.0523s, Aggregation+Serialization time: 0.0711s 
Deserialize time: 0.0537s, Aggregation+Serialization time: 0.0738s 
Deserialize time: 0.0530s, Aggregation+Serialization time: 0.0772s 
Deserialize time: 0.0515s, Aggregation+Serialization time: 0.0765s 
Deserialize time: 0.0527s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0507s, Aggregation+Serialization time: 0.0749s 
Deserialize time: 0.0508s, Aggregation+Serialization time: 0.0709s 
Deserialize time: 0.0518s, Aggregation+Serialization time: 0.1262s 
Deserialize time: 0.0499s, Aggregation+Serialization time: 0.0718s 
Deserialize time: 0.0481s, Aggregation+Serialization time: 0.0833s 
Deserialize time: 0.0506s, Aggregation+Serialization time: 0.0741s 
Deserialize time: 0.0600s, Aggregation+Serialization time: 0.0755s 
Deserialize time: 0.0511s, Aggregation+Serialization time: 0.0732s 
Deserialize time: 0.0556s, Aggregation+Serialization time: 0.0756s 
Deserialize time: 0.0633s, Aggregation+Serialization time: 0.0730s 
Deserialize time: 0.0520s, Aggregation+Serialization time: 0.0734s 
Deserialize time: 0.0910s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0503s, Aggregation+Serialization time: 0.0730s 
Deserialize time: 0.0562s, Aggregation+Serialization time: 0.0724s 
Deserialize time: 0.0588s, Aggregation+Serialization time: 0.0725s 
Deserialize time: 0.0520s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0593s, Aggregation+Serialization time: 0.0775s 
Deserialize time: 0.0603s, Aggregation+Serialization time: 0.0741s 
Deserialize time: 0.0496s, Aggregation+Serialization time: 0.0713s 
Deserialize time: 0.0561s, Aggregation+Serialization time: 0.0721s 
Deserialize time: 0.0519s, Aggregation+Serialization time: 0.0751s 
Deserialize time: 0.0568s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0508s, Aggregation+Serialization time: 0.0737s 
Deserialize time: 0.0630s, Aggregation+Serialization time: 0.0735s 
Deserialize time: 0.0512s, Aggregation+Serialization time: 0.0712s 
Deserialize time: 0.0557s, Aggregation+Serialization time: 0.0853s 
Deserialize time: 0.0503s, Aggregation+Serialization time: 0.0714s 
Deserialize time: 0.0577s, Aggregation+Serialization time: 0.0760s 
Deserialize time: 0.0518s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0555s, Aggregation+Serialization time: 0.0721s 
Deserialize time: 0.0505s, Aggregation+Serialization time: 0.0743s 
Deserialize time: 0.0725s, Aggregation+Serialization time: 0.0756s 
Deserialize time: 0.0525s, Aggregation+Serialization time: 0.0791s 
Deserialize time: 0.0631s, Aggregation+Serialization time: 0.0740s 
Deserialize time: 0.0677s, Aggregation+Serialization time: 0.0777s 
Deserialize time: 0.0498s, Aggregation+Serialization time: 0.0709s 
Deserialize time: 0.0569s, Aggregation+Serialization time: 0.0811s 
Deserialize time: 0.0571s, Aggregation+Serialization time: 0.0724s 
Deserialize time: 0.1089s, Aggregation+Serialization time: 0.0739s 
Deserialize time: 0.0679s, Aggregation+Serialization time: 0.0734s 
Deserialize time: 0.0557s, Aggregation+Serialization time: 0.0856s 
Deserialize time: 0.0525s, Aggregation+Serialization time: 0.0769s 
Deserialize time: 0.0538s, Aggregation+Serialization time: 0.0734s 
Deserialize time: 0.0542s, Aggregation+Serialization time: 0.0843s 
Deserialize time: 0.0570s, Aggregation+Serialization time: 0.0728s 
Deserialize time: 0.0608s, Aggregation+Serialization time: 0.0747s 
Deserialize time: 0.0555s, Aggregation+Serialization time: 0.0742s 
Deserialize time: 0.0565s, Aggregation+Serialization time: 0.0792s 
Deserialize time: 0.0525s, Aggregation+Serialization time: 0.0723s 
Deserialize time: 0.0502s, Aggregation+Serialization time: 0.0713s 
Deserialize time: 0.0554s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0513s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0506s, Aggregation+Serialization time: 0.0736s 
Deserialize time: 0.0515s, Aggregation+Serialization time: 0.0719s 
Deserialize time: 0.0512s, Aggregation+Serialization time: 0.0737s 
Deserialize time: 0.0519s, Aggregation+Serialization time: 0.0721s 
Deserialize time: 0.0530s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0510s, Aggregation+Serialization time: 0.0721s 
Deserialize time: 0.0531s, Aggregation+Serialization time: 0.0740s 
Deserialize time: 0.0552s, Aggregation+Serialization time: 0.0714s 
Deserialize time: 0.0523s, Aggregation+Serialization time: 0.0719s 
Deserialize time: 0.0504s, Aggregation+Serialization time: 0.0725s 
Deserialize time: 0.0506s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0504s, Aggregation+Serialization time: 0.0703s 
Deserialize time: 0.0498s, Aggregation+Serialization time: 0.0714s 
Deserialize time: 0.0588s, Aggregation+Serialization time: 0.0764s 
Deserialize time: 0.0560s, Aggregation+Serialization time: 0.0750s 
Deserialize time: 0.0526s, Aggregation+Serialization time: 0.0761s 
Deserialize time: 0.0515s, Aggregation+Serialization time: 0.0733s 
Deserialize time: 0.0544s, Aggregation+Serialization time: 0.0781s 
Deserialize time: 0.0618s, Aggregation+Serialization time: 0.0802s 
Deserialize time: 0.0578s, Aggregation+Serialization time: 0.0821s 
Deserialize time: 0.0571s, Aggregation+Serialization time: 0.0729s 
Deserialize time: 0.0610s, Aggregation+Serialization time: 0.0854s 
Deserialize time: 0.0510s, Aggregation+Serialization time: 0.0752s 
Deserialize time: 0.0517s, Aggregation+Serialization time: 0.0729s 
Deserialize time: 0.0523s, Aggregation+Serialization time: 0.0727s 
Deserialize time: 0.0502s, Aggregation+Serialization time: 0.0723s 
Deserialize time: 0.0532s, Aggregation+Serialization time: 0.1418s 
Deserialize time: 0.0565s, Aggregation+Serialization time: 0.0732s 
Deserialize time: 0.0609s, Aggregation+Serialization time: 0.0768s 
Deserialize time: 0.0553s, Aggregation+Serialization time: 0.0791s 
Deserialize time: 0.0546s, Aggregation+Serialization time: 0.0736s 
Deserialize time: 0.0567s, Aggregation+Serialization time: 0.0728s 
Deserialize time: 0.0518s, Aggregation+Serialization time: 0.0729s 
Deserialize time: 0.0523s, Aggregation+Serialization time: 0.0899s 
Deserialize time: 0.0892s, Aggregation+Serialization time: 0.0874s 
Deserialize time: 0.0518s, Aggregation+Serialization time: 0.0707s 
Deserialize time: 0.0529s, Aggregation+Serialization time: 0.0823s 
Deserialize time: 0.0586s, Aggregation+Serialization time: 0.0725s 
Deserialize time: 0.0565s, Aggregation+Serialization time: 0.0777s 
Deserialize time: 0.0588s, Aggregation+Serialization time: 0.0811s 
Deserialize time: 0.0533s, Aggregation+Serialization time: 0.1254s 
Deserialize time: 0.0527s, Aggregation+Serialization time: 0.0721s 
Deserialize time: 0.0643s, Aggregation+Serialization time: 0.0731s 
Deserialize time: 0.0508s, Aggregation+Serialization time: 0.0728s 
Deserialize time: 0.0659s, Aggregation+Serialization time: 0.0763s 
Deserialize time: 0.0637s, Aggregation+Serialization time: 0.0736s 
Deserialize time: 0.0568s, Aggregation+Serialization time: 0.0721s 
Deserialize time: 0.0474s, Aggregation+Serialization time: 0.0680s 
Deserialize time: 0.0601s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0548s, Aggregation+Serialization time: 0.0757s 
Deserialize time: 0.0586s, Aggregation+Serialization time: 0.0747s 
Deserialize time: 0.0618s, Aggregation+Serialization time: 0.0743s 
Deserialize time: 0.0658s, Aggregation+Serialization time: 0.0730s 
Deserialize time: 0.0538s, Aggregation+Serialization time: 0.0723s 
Deserialize time: 0.0588s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0540s, Aggregation+Serialization time: 0.0724s 
Deserialize time: 0.0564s, Aggregation+Serialization time: 0.0738s 
Deserialize time: 0.0513s, Aggregation+Serialization time: 0.0716s 
Deserialize time: 0.0507s, Aggregation+Serialization time: 0.0812s 
Deserialize time: 0.0498s, Aggregation+Serialization time: 0.0721s 
Deserialize time: 0.0521s, Aggregation+Serialization time: 0.0719s 
Deserialize time: 0.0498s, Aggregation+Serialization time: 0.0712s 
Deserialize time: 0.0520s, Aggregation+Serialization time: 0.0734s 
Deserialize time: 0.0499s, Aggregation+Serialization time: 0.1287s 
Deserialize time: 0.0512s, Aggregation+Serialization time: 0.0765s 
Deserialize time: 0.0500s, Aggregation+Serialization time: 0.0715s 
Deserialize time: 0.0506s, Aggregation+Serialization time: 0.0729s 
Deserialize time: 0.0558s, Aggregation+Serialization time: 0.0755s 
Deserialize time: 0.0680s, Aggregation+Serialization time: 0.0827s 
Deserialize time: 0.0520s, Aggregation+Serialization time: 0.0763s 
Deserialize time: 0.0579s, Aggregation+Serialization time: 0.0719s 
Deserialize time: 0.0610s, Aggregation+Serialization time: 0.0802s 
Deserialize time: 0.0507s, Aggregation+Serialization time: 0.0760s 
Deserialize time: 0.0587s, Aggregation+Serialization time: 0.0795s 
Deserialize time: 0.0533s, Aggregation+Serialization time: 0.0724s 
Deserialize time: 0.0520s, Aggregation+Serialization time: 0.0740s 
Deserialize time: 0.0518s, Aggregation+Serialization time: 0.0740s 
Deserialize time: 0.0544s, Aggregation+Serialization time: 0.0727s 
Deserialize time: 0.0507s, Aggregation+Serialization time: 0.0709s 
Deserialize time: 0.0550s, Aggregation+Serialization time: 0.0791s 
Deserialize time: 0.0566s, Aggregation+Serialization time: 0.0711s 
Deserialize time: 0.0548s, Aggregation+Serialization time: 0.0725s 
Deserialize time: 0.0543s, Aggregation+Serialization time: 0.0789s 
Deserialize time: 0.0530s, Aggregation+Serialization time: 0.0797s 
Deserialize time: 0.0497s, Aggregation+Serialization time: 0.0883s 
Deserialize time: 0.0505s, Aggregation+Serialization time: 0.0719s 
Deserialize time: 0.0503s, Aggregation+Serialization time: 0.0719s 
Deserialize time: 0.0549s, Aggregation+Serialization time: 0.0762s 
Deserialize time: 0.0537s, Aggregation+Serialization time: 0.0755s 
Deserialize time: 0.0562s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0591s, Aggregation+Serialization time: 0.0748s 
Deserialize time: 0.0572s, Aggregation+Serialization time: 0.0903s 
Deserialize time: 0.0574s, Aggregation+Serialization time: 0.0785s 
Deserialize time: 0.0520s, Aggregation+Serialization time: 0.0753s 
Deserialize time: 0.0610s, Aggregation+Serialization time: 0.0746s 
Deserialize time: 0.0502s, Aggregation+Serialization time: 0.0737s 
Deserialize time: 0.0569s, Aggregation+Serialization time: 0.0770s 
Deserialize time: 0.0554s, Aggregation+Serialization time: 0.0794s 
Deserialize time: 0.0529s, Aggregation+Serialization time: 0.0992s 
Deserialize time: 0.0502s, Aggregation+Serialization time: 0.0738s 
Deserialize time: 0.0532s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0528s, Aggregation+Serialization time: 0.0720s 
Deserialize time: 0.0519s, Aggregation+Serialization time: 0.0755s 
Deserialize time: 0.0521s, Aggregation+Serialization time: 0.0719s 
Deserialize time: 0.0537s, Aggregation+Serialization time: 0.0720s 
Deserialize time: 0.0509s, Aggregation+Serialization time: 0.1439s 
Deserialize time: 0.0516s, Aggregation+Serialization time: 0.0709s 
Deserialize time: 0.0581s, Aggregation+Serialization time: 0.0858s 
Deserialize time: 0.0539s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0532s, Aggregation+Serialization time: 0.0740s 
Deserialize time: 0.0517s, Aggregation+Serialization time: 0.0711s 
Deserialize time: 0.0534s, Aggregation+Serialization time: 0.0718s 
Deserialize time: 0.0576s, Aggregation+Serialization time: 0.0757s 
Deserialize time: 0.0524s, Aggregation+Serialization time: 0.0740s 
Deserialize time: 0.0532s, Aggregation+Serialization time: 0.0739s 
Deserialize time: 0.0537s, Aggregation+Serialization time: 0.0830s 
Deserialize time: 0.0549s, Aggregation+Serialization time: 0.0790s 
Deserialize time: 0.0611s, Aggregation+Serialization time: 0.0738s 
Deserialize time: 0.0510s, Aggregation+Serialization time: 0.0735s 
Deserialize time: 0.0540s, Aggregation+Serialization time: 0.0729s 
Deserialize time: 0.0506s, Aggregation+Serialization time: 0.0724s 
Deserialize time: 0.0499s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0515s, Aggregation+Serialization time: 0.0839s 
Deserialize time: 0.0500s, Aggregation+Serialization time: 0.0706s 
Deserialize time: 0.0507s, Aggregation+Serialization time: 0.0915s 
Deserialize time: 0.0500s, Aggregation+Serialization time: 0.0711s 
Deserialize time: 0.0505s, Aggregation+Serialization time: 0.0766s 
Deserialize time: 0.0502s, Aggregation+Serialization time: 0.0705s 
Deserialize time: 0.0602s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0544s, Aggregation+Serialization time: 0.0752s 
Deserialize time: 0.0595s, Aggregation+Serialization time: 0.1015s 
Deserialize time: 0.0616s, Aggregation+Serialization time: 0.0806s 
Deserialize time: 0.0642s, Aggregation+Serialization time: 0.0805s 
Deserialize time: 0.0555s, Aggregation+Serialization time: 0.0735s 
Deserialize time: 0.0600s, Aggregation+Serialization time: 0.0810s 
Deserialize time: 0.0510s, Aggregation+Serialization time: 0.0715s 
Deserialize time: 0.0598s, Aggregation+Serialization time: 0.0719s 
Deserialize time: 0.0789s, Aggregation+Serialization time: 0.0914s 
Deserialize time: 0.0551s, Aggregation+Serialization time: 0.0770s 
Deserialize time: 0.0715s, Aggregation+Serialization time: 0.0715s 
Deserialize time: 0.0493s, Aggregation+Serialization time: 0.0725s 
Deserialize time: 0.0545s, Aggregation+Serialization time: 0.0738s 
Deserialize time: 0.0557s, Aggregation+Serialization time: 0.0731s 
Deserialize time: 0.0525s, Aggregation+Serialization time: 0.0886s 
Deserialize time: 0.0747s, Aggregation+Serialization time: 0.0715s 
Deserialize time: 0.0629s, Aggregation+Serialization time: 0.0715s 
Deserialize time: 0.0536s, Aggregation+Serialization time: 0.0752s 
Deserialize time: 0.0537s, Aggregation+Serialization time: 0.0753s 
Deserialize time: 0.0507s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0598s, Aggregation+Serialization time: 0.0763s 
Deserialize time: 0.0501s, Aggregation+Serialization time: 0.0733s 
Deserialize time: 0.0504s, Aggregation+Serialization time: 0.0709s 
Deserialize time: 0.0507s, Aggregation+Serialization time: 0.0712s 
Deserialize time: 0.0499s, Aggregation+Serialization time: 0.0757s 
Deserialize time: 0.0531s, Aggregation+Serialization time: 0.0716s 
Deserialize time: 0.0550s, Aggregation+Serialization time: 0.0729s 
Deserialize time: 0.0506s, Aggregation+Serialization time: 0.0720s 
Deserialize time: 0.0588s, Aggregation+Serialization time: 0.0750s 
Deserialize time: 0.0579s, Aggregation+Serialization time: 0.0728s 
Deserialize time: 0.0546s, Aggregation+Serialization time: 0.0744s 
Deserialize time: 0.0518s, Aggregation+Serialization time: 0.0713s 
Deserialize time: 0.0568s, Aggregation+Serialization time: 0.1150s 
Deserialize time: 0.0504s, Aggregation+Serialization time: 0.0727s 
Deserialize time: 0.0502s, Aggregation+Serialization time: 0.0736s 
Deserialize time: 0.0509s, Aggregation+Serialization time: 0.0709s 
Deserialize time: 0.0492s, Aggregation+Serialization time: 0.0708s 
Deserialize time: 0.0541s, Aggregation+Serialization time: 0.0720s 
Deserialize time: 0.0527s, Aggregation+Serialization time: 0.0781s 
Deserialize time: 0.0536s, Aggregation+Serialization time: 0.0718s 
Deserialize time: 0.0515s, Aggregation+Serialization time: 0.0961s 
Deserialize time: 0.0698s, Aggregation+Serialization time: 0.0713s 
Deserialize time: 0.0560s, Aggregation+Serialization time: 0.0714s 
Deserialize time: 0.0507s, Aggregation+Serialization time: 0.0775s 
Deserialize time: 0.0639s, Aggregation+Serialization time: 0.0817s 
Deserialize time: 0.0700s, Aggregation+Serialization time: 0.0783s 
Deserialize time: 0.0622s, Aggregation+Serialization time: 0.0858s 
Deserialize time: 0.0641s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0580s, Aggregation+Serialization time: 0.0787s 
Deserialize time: 0.0531s, Aggregation+Serialization time: 0.0792s 
Deserialize time: 0.0558s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0509s, Aggregation+Serialization time: 0.0722s 
Deserialize time: 0.0521s, Aggregation+Serialization time: 0.0724s 
Deserialize time: 0.0510s, Aggregation+Serialization time: 0.0710s 
Deserialize time: 0.0491s, Aggregation+Serialization time: 0.0720s 
Deserialize time: 0.0592s, Aggregation+Serialization time: 0.0915s 
Deserialize time: 0.0534s, Aggregation+Serialization time: 0.0800s 
Deserialize time: 0.0558s, Aggregation+Serialization time: 0.0752s 
Deserialize time: 0.0522s, Aggregation+Serialization time: 0.0920s 
Deserialize time: 0.0584s, Aggregation+Serialization time: 0.0845s 
Deserialize time: 0.0596s, Aggregation+Serialization time: 0.0786s 
Deserialize time: 0.0579s, Aggregation+Serialization time: 0.0878s 
Deserialize time: 0.0565s, Aggregation+Serialization time: 0.0720s 
Deserialize time: 0.0526s, Aggregation+Serialization time: 0.0738s 
Deserialize time: 0.0553s, Aggregation+Serialization time: 0.0725s 
Deserialize time: 0.0557s, Aggregation+Serialization time: 0.0733s 
Deserialize time: 0.0510s, Aggregation+Serialization time: 0.0746s 
Deserialize time: 0.0562s, Aggregation+Serialization time: 0.0731s 
Deserialize time: 0.0583s, Aggregation+Serialization time: 0.0731s 
Deserialize time: 0.0534s, Aggregation+Serialization time: 0.0731s 
Deserialize time: 0.0519s, Aggregation+Serialization time: 0.0777s 
Deserialize time: 0.0513s, Aggregation+Serialization time: 0.0804s 
Deserialize time: 0.0506s, Aggregation+Serialization time: 0.0721s 
Deserialize time: 0.0564s, Aggregation+Serialization time: 0.0801s 
Deserialize time: 0.0761s, Aggregation+Serialization time: 0.0809s 
Deserialize time: 0.0504s, Aggregation+Serialization time: 0.0706s 
Deserialize time: 0.0518s, Aggregation+Serialization time: 0.0726s 
Deserialize time: 0.0607s, Aggregation+Serialization time: 0.0754s 
Deserialize time: 0.0637s, Aggregation+Serialization time: 0.0723s 
Deserialize time: 0.0542s, Aggregation+Serialization time: 0.0734s 
Deserialize time: 0.0539s, Aggregation+Serialization time: 0.0746s 
Deserialize time: 0.0620s, Aggregation+Serialization time: 0.0733s 
Deserialize time: 0.0521s, Aggregation+Serialization time: 0.0750s 
Deserialize time: 0.0539s, Aggregation+Serialization time: 0.0730s 
Deserialize time: 0.0576s, Aggregation+Serialization time: 0.0746s 
Deserialize time: 0.0650s, Aggregation+Serialization time: 0.0717s 
Deserialize time: 0.0558s, Aggregation+Serialization time: 0.0725s 
Deserialize time: 0.0540s, Aggregation+Serialization time: 0.0724s 
Deserialize time: 0.0510s, Aggregation+Serialization time: 0.0756s 
Deserialize time: 0.0549s, Aggregation+Serialization time: 0.0782s 
Deserialize time: 0.0544s, Aggregation+Serialization time: 0.0751s 
Deserialize time: 0.0620s, Aggregation+Serialization time: 0.0732s 
Deserialize time: 0.0513s, Aggregation+Serialization time: 0.0731s 
Deserialize time: 0.0503s, Aggregation+Serialization time: 0.0725s 
Deserialize time: 0.0580s, Aggregation+Serialization time: 0.0714s 
Deserialize time: 0.0541s, Aggregation+Serialization time: 0.0803s 
Deserialize time: 0.0532s, Aggregation+Serialization time: 0.0712s 
Deserialize time: 0.0506s, Aggregation+Serialization time: 0.0723s 
Deserialize time: 0.0490s, Aggregation+Serialization time: 0.0696s 
Deserialize time: 0.0515s, Aggregation+Serialization time: 0.0768s 
Deserialize time: 0.0539s, Aggregation+Serialization time: 0.0775s 
Deserialize time: 0.0659s, Aggregation+Serialization time: 0.0842s 
Deserialize time: 0.0554s, Aggregation+Serialization time: 0.0855s 
Deserialize time: 0.0520s, Aggregation+Serialization time: 0.0719s 
Deserialize time: 0.0515s, Aggregation+Serialization time: 0.0725s 
